"time","single - client_0/train_loss","single - client_0/train_loss__MIN","single - client_0/train_loss__MAX","single - _step","single - _step__MIN","single - _step__MAX"
"13591","3.4810292720794678","3.4810292720794678","3.4810292720794678","4943","4943","4943"
"13594","3.0968844890594482","3.0968844890594482","3.0968844890594482","4944","4944","4944"
"13599","2.9945948123931885","2.9945948123931885","2.9945948123931885","4946","4946","4946"
"13610","2.703385353088379","2.703385353088379","2.703385353088379","4950","4950","4950"
"13613","3.132791757583618","3.132791757583618","3.132791757583618","4951","4951","4951"
"13629","3.0380702018737793","3.0380702018737793","3.0380702018737793","4957","4957","4957"
"13635","3.3327693939208984","3.3327693939208984","3.3327693939208984","4959","4959","4959"
"13643","3.1344754695892334","3.1344754695892334","3.1344754695892334","4962","4962","4962"
"13646","3.096383810043335","3.096383810043335","3.096383810043335","4963","4963","4963"
"13648","2.793853282928467","2.793853282928467","2.793853282928467","4964","4964","4964"
"13651","3.195298433303833","3.195298433303833","3.195298433303833","4965","4965","4965"
"13657","3.2227911949157715","3.2227911949157715","3.2227911949157715","4967","4967","4967"
"13659","2.9201669692993164","2.9201669692993164","2.9201669692993164","4968","4968","4968"
"13676","3.173724889755249","3.173724889755249","3.173724889755249","4974","4974","4974"
"13687","2.8127427101135254","2.8127427101135254","2.8127427101135254","4978","4978","4978"
"13689","3.028592586517334","3.028592586517334","3.028592586517334","4979","4979","4979"
"13700","3.0330989360809326","3.0330989360809326","3.0330989360809326","4983","4983","4983"
"13719","3.5664877891540527","3.5664877891540527","3.5664877891540527","4990","4990","4990"
"13722","3.1465060710906982","3.1465060710906982","3.1465060710906982","4991","4991","4991"
"13725","3.0842669010162354","3.0842669010162354","3.0842669010162354","4992","4992","4992"
"13730","3.009169101715088","3.009169101715088","3.009169101715088","4994","4994","4994"
"13741","3.108696222305298","3.108696222305298","3.108696222305298","4998","4998","4998"
"13744","2.8199026584625244","2.8199026584625244","2.8199026584625244","4999","4999","4999"
"13747","3.0609443187713623","3.0609443187713623","3.0609443187713623","5000","5000","5000"
"13758","3.3346920013427734","3.3346920013427734","3.3346920013427734","5004","5004","5004"
"13771","3.150301933288574","3.150301933288574","3.150301933288574","5009","5009","5009"
"13777","2.7865662574768066","2.7865662574768066","2.7865662574768066","5011","5011","5011"
"13788","3.1123852729797363","3.1123852729797363","3.1123852729797363","5015","5015","5015"
"13790","2.902635097503662","2.902635097503662","2.902635097503662","5016","5016","5016"
"13796","3.18095064163208","3.18095064163208","3.18095064163208","5018","5018","5018"
"13798","3.1127443313598633","3.1127443313598633","3.1127443313598633","5019","5019","5019"
"13804","2.99745774269104","2.99745774269104","2.99745774269104","5021","5021","5021"
"13809","3.221492290496826","3.221492290496826","3.221492290496826","5023","5023","5023"
"13812","3.2363059520721436","3.2363059520721436","3.2363059520721436","5024","5024","5024"
"13829","3.199561595916748","3.199561595916748","3.199561595916748","5030","5030","5030"
"13839","2.895897388458252","2.895897388458252","2.895897388458252","5034","5034","5034"
"13842","2.7528252601623535","2.7528252601623535","2.7528252601623535","5035","5035","5035"
"13848","3.1149611473083496","3.1149611473083496","3.1149611473083496","5037","5037","5037"
"13850","2.980170249938965","2.980170249938965","2.980170249938965","5038","5038","5038"
"13856","3.0318784713745117","3.0318784713745117","3.0318784713745117","5040","5040","5040"
"13859","3.2279982566833496","3.2279982566833496","3.2279982566833496","5041","5041","5041"
"13867","2.951763153076172","2.951763153076172","2.951763153076172","5044","5044","5044"
"13872","3.1937050819396973","3.1937050819396973","3.1937050819396973","5046","5046","5046"
"13878","3.165022134780884","3.165022134780884","3.165022134780884","5048","5048","5048"
"13883","3.171942710876465","3.171942710876465","3.171942710876465","5050","5050","5050"
"13886","2.702286720275879","2.702286720275879","2.702286720275879","5051","5051","5051"
"13891","3.1192736625671387","3.1192736625671387","3.1192736625671387","5053","5053","5053"
"13894","3.12174129486084","3.12174129486084","3.12174129486084","5054","5054","5054"
"13900","3.1489171981811523","3.1489171981811523","3.1489171981811523","5056","5056","5056"
"13905","2.9276938438415527","2.9276938438415527","2.9276938438415527","5058","5058","5058"
"13910","3.0485191345214844","3.0485191345214844","3.0485191345214844","5060","5060","5060"
"13913","3.0834152698516846","3.0834152698516846","3.0834152698516846","5061","5061","5061"
"13916","3.1495797634124756","3.1495797634124756","3.1495797634124756","5062","5062","5062"
"13924","3.2871599197387695","3.2871599197387695","3.2871599197387695","5065","5065","5065"
"13927","3.0748705863952637","3.0748705863952637","3.0748705863952637","5066","5066","5066"
"13930","3.0242137908935547","3.0242137908935547","3.0242137908935547","5067","5067","5067"
"13935","2.8422420024871826","2.8422420024871826","2.8422420024871826","5069","5069","5069"
"13940","2.7029170989990234","2.7029170989990234","2.7029170989990234","5071","5071","5071"
"13949","2.7803125381469727","2.7803125381469727","2.7803125381469727","5074","5074","5074"
"13954","3.22869610786438","3.22869610786438","3.22869610786438","5076","5076","5076"
"13960","3.0153191089630127","3.0153191089630127","3.0153191089630127","5078","5078","5078"
"13965","3.043215036392212","3.043215036392212","3.043215036392212","5080","5080","5080"
"13981","2.7615292072296143","2.7615292072296143","2.7615292072296143","5086","5086","5086"
"13990","3.065622091293335","3.065622091293335","3.065622091293335","5089","5089","5089"
"13995","3.067791223526001","3.067791223526001","3.067791223526001","5091","5091","5091"
"14001","3.1735382080078125","3.1735382080078125","3.1735382080078125","5093","5093","5093"
"14022","2.8537747859954834","2.8537747859954834","2.8537747859954834","5101","5101","5101"
"14031","3.348860025405884","3.348860025405884","3.348860025405884","5104","5104","5104"
"14033","2.910008668899536","2.910008668899536","2.910008668899536","5105","5105","5105"
"14041","2.933830738067627","2.933830738067627","2.933830738067627","5108","5108","5108"
"14047","2.844226598739624","2.844226598739624","2.844226598739624","5110","5110","5110"
"14055","3.49403715133667","3.49403715133667","3.49403715133667","5113","5113","5113"
"14066","3.0500431060791016","3.0500431060791016","3.0500431060791016","5117","5117","5117"
"14072","3.3299779891967773","3.3299779891967773","3.3299779891967773","5119","5119","5119"
"14074","2.870142698287964","2.870142698287964","2.870142698287964","5120","5120","5120"
"14082","3.0069401264190674","3.0069401264190674","3.0069401264190674","5123","5123","5123"
"14088","3.2535974979400635","3.2535974979400635","3.2535974979400635","5125","5125","5125"
"14096","2.9052352905273438","2.9052352905273438","2.9052352905273438","5128","5128","5128"
"14102","3.203740119934082","3.203740119934082","3.203740119934082","5130","5130","5130"
"14104","3.447935104370117","3.447935104370117","3.447935104370117","5131","5131","5131"
"14112","3.1343135833740234","3.1343135833740234","3.1343135833740234","5134","5134","5134"
"14118","3.2064707279205322","3.2064707279205322","3.2064707279205322","5136","5136","5136"
"14129","3.01021146774292","3.01021146774292","3.01021146774292","5140","5140","5140"
"14134","3.0432355403900146","3.0432355403900146","3.0432355403900146","5142","5142","5142"
"14137","3.076950788497925","3.076950788497925","3.076950788497925","5143","5143","5143"
"14142","3.09002685546875","3.09002685546875","3.09002685546875","5145","5145","5145"
"14151","2.9808292388916016","2.9808292388916016","2.9808292388916016","5148","5148","5148"
"14156","2.9134275913238525","2.9134275913238525","2.9134275913238525","5150","5150","5150"
"14178","2.8941292762756348","2.8941292762756348","2.8941292762756348","5158","5158","5158"
"14181","3.0130021572113037","3.0130021572113037","3.0130021572113037","5159","5159","5159"
"14186","2.906609535217285","2.906609535217285","2.906609535217285","5161","5161","5161"
"14194","3.035067081451416","3.035067081451416","3.035067081451416","5164","5164","5164"
"14197","3.176119804382324","3.176119804382324","3.176119804382324","5165","5165","5165"
"14203","3.0647974014282227","3.0647974014282227","3.0647974014282227","5167","5167","5167"
"14205","3.013192653656006","3.013192653656006","3.013192653656006","5168","5168","5168"
"14211","2.95489764213562","2.95489764213562","2.95489764213562","5170","5170","5170"
"14216","2.862962245941162","2.862962245941162","2.862962245941162","5172","5172","5172"
"14219","3.1677680015563965","3.1677680015563965","3.1677680015563965","5173","5173","5173"
"14235","3.0128767490386963","3.0128767490386963","3.0128767490386963","5179","5179","5179"
"14238","3.0604047775268555","3.0604047775268555","3.0604047775268555","5180","5180","5180"
"14241","3.159391403198242","3.159391403198242","3.159391403198242","5181","5181","5181"
"14243","3.214118480682373","3.214118480682373","3.214118480682373","5182","5182","5182"
"14246","3.040234088897705","3.040234088897705","3.040234088897705","5183","5183","5183"
"14254","2.9088950157165527","2.9088950157165527","2.9088950157165527","5186","5186","5186"
"14268","3.115283966064453","3.115283966064453","3.115283966064453","5191","5191","5191"
"14273","3.0015904903411865","3.0015904903411865","3.0015904903411865","5193","5193","5193"
"14276","3.008449077606201","3.008449077606201","3.008449077606201","5194","5194","5194"
"14279","2.9830565452575684","2.9830565452575684","2.9830565452575684","5195","5195","5195"
"14290","3.056184768676758","3.056184768676758","3.056184768676758","5199","5199","5199"
"14293","3.022465229034424","3.022465229034424","3.022465229034424","5200","5200","5200"
"14295","3.1475071907043457","3.1475071907043457","3.1475071907043457","5201","5201","5201"
"14298","2.9875869750976562","2.9875869750976562","2.9875869750976562","5202","5202","5202"
"14301","3.0794687271118164","3.0794687271118164","3.0794687271118164","5203","5203","5203"
"14304","3.1457977294921875","3.1457977294921875","3.1457977294921875","5204","5204","5204"
"14312","3.278989315032959","3.278989315032959","3.278989315032959","5207","5207","5207"
"14320","2.963620662689209","2.963620662689209","2.963620662689209","5210","5210","5210"
"14323","2.795985698699951","2.795985698699951","2.795985698699951","5211","5211","5211"
"14325","3.0827486515045166","3.0827486515045166","3.0827486515045166","5212","5212","5212"
"14334","3.2208092212677","3.2208092212677","3.2208092212677","5215","5215","5215"
"14336","3.003542423248291","3.003542423248291","3.003542423248291","5216","5216","5216"
"14342","3.109590530395508","3.109590530395508","3.109590530395508","5218","5218","5218"
"14353","2.9837775230407715","2.9837775230407715","2.9837775230407715","5222","5222","5222"
"14358","3.005919933319092","3.005919933319092","3.005919933319092","5224","5224","5224"
"14364","3.1126089096069336","3.1126089096069336","3.1126089096069336","5226","5226","5226"
"14366","3.426807403564453","3.426807403564453","3.426807403564453","5227","5227","5227"
"14377","2.876997947692871","2.876997947692871","2.876997947692871","5231","5231","5231"
"14383","3.467559576034546","3.467559576034546","3.467559576034546","5233","5233","5233"
"14386","3.0142345428466797","3.0142345428466797","3.0142345428466797","5234","5234","5234"
"14399","2.7149693965911865","2.7149693965911865","2.7149693965911865","5239","5239","5239"
"14402","2.91373610496521","2.91373610496521","2.91373610496521","5240","5240","5240"
"14407","3.1312711238861084","3.1312711238861084","3.1312711238861084","5242","5242","5242"
"14424","3.0545425415039062","3.0545425415039062","3.0545425415039062","5248","5248","5248"
"14426","3.160612106323242","3.160612106323242","3.160612106323242","5249","5249","5249"
"14429","3.0329806804656982","3.0329806804656982","3.0329806804656982","5250","5250","5250"
"14443","3.329681396484375","3.329681396484375","3.329681396484375","5255","5255","5255"
"14454","3.0379064083099365","3.0379064083099365","3.0379064083099365","5259","5259","5259"
"14456","2.991807460784912","2.991807460784912","2.991807460784912","5260","5260","5260"
"14459","2.9599311351776123","2.9599311351776123","2.9599311351776123","5261","5261","5261"
"14462","3.0948750972747803","3.0948750972747803","3.0948750972747803","5262","5262","5262"
"14473","2.9916796684265137","2.9916796684265137","2.9916796684265137","5266","5266","5266"
"14476","2.7512168884277344","2.7512168884277344","2.7512168884277344","5267","5267","5267"
"14478","3.0017478466033936","3.0017478466033936","3.0017478466033936","5268","5268","5268"
"14489","3.0862808227539062","3.0862808227539062","3.0862808227539062","5272","5272","5272"
"14492","3.299840211868286","3.299840211868286","3.299840211868286","5273","5273","5273"
"14495","3.191162586212158","3.191162586212158","3.191162586212158","5274","5274","5274"
"14503","3.0216174125671387","3.0216174125671387","3.0216174125671387","5277","5277","5277"
"14514","2.6044082641601562","2.6044082641601562","2.6044082641601562","5281","5281","5281"
