"time","2 client - client_0/train_loss","2 client - client_0/train_loss__MIN","2 client - client_0/train_loss__MAX","2 client - _step","2 client - _step__MIN","2 client - _step__MAX"
"1584","3.6495184898376465","3.6495184898376465","3.6495184898376465","902","902","902"
"1587","3.6812174320220947","3.6812174320220947","3.6812174320220947","903","903","903"
"1590","3.4392337799072266","3.4392337799072266","3.4392337799072266","904","904","904"
"1592","3.7686688899993896","3.7686688899993896","3.7686688899993896","909","909","909"
"1595","3.336627960205078","3.336627960205078","3.336627960205078","910","910","910"
"1598","3.7720839977264404","3.7720839977264404","3.7720839977264404","911","911","911"
"1601","3.8701863288879395","3.8701863288879395","3.8701863288879395","912","912","912"
"1603","3.3310751914978027","3.3310751914978027","3.3310751914978027","917","917","917"
"1606","3.613492965698242","3.613492965698242","3.613492965698242","918","918","918"
"1609","3.6394143104553223","3.6394143104553223","3.6394143104553223","919","919","919"
"1612","3.6887125968933105","3.6887125968933105","3.6887125968933105","923","923","923"
"1614","3.42413067817688","3.42413067817688","3.42413067817688","924","924","924"
"1617","3.521439790725708","3.521439790725708","3.521439790725708","925","925","925"
"1620","3.6946048736572266","3.6946048736572266","3.6946048736572266","926","926","926"
"1623","3.581711530685425","3.581711530685425","3.581711530685425","931","931","931"
"1625","3.5317630767822266","3.5317630767822266","3.5317630767822266","932","932","932"
"1631","3.7052221298217773","3.7052221298217773","3.7052221298217773","934","934","934"
"1633","3.7190499305725098","3.7190499305725098","3.7190499305725098","938","938","938"
"1636","3.4348671436309814","3.4348671436309814","3.4348671436309814","939","939","939"
"1639","3.698204755783081","3.698204755783081","3.698204755783081","940","940","940"
"1642","3.69808292388916","3.69808292388916","3.69808292388916","945","945","945"
"1644","3.6159348487854004","3.6159348487854004","3.6159348487854004","946","946","946"
"1650","3.70021390914917","3.70021390914917","3.70021390914917","948","948","948"
"1655","3.5143513679504395","3.5143513679504395","3.5143513679504395","954","954","954"
"1658","3.6394076347351074","3.6394076347351074","3.6394076347351074","955","955","955"
"1661","3.864327907562256","3.864327907562256","3.864327907562256","956","956","956"
"1664","3.701688289642334","3.701688289642334","3.701688289642334","960","960","960"
"1666","3.647409677505493","3.647409677505493","3.647409677505493","961","961","961"
"1669","3.728032112121582","3.728032112121582","3.728032112121582","962","962","962"
"1672","3.4865469932556152","3.4865469932556152","3.4865469932556152","967","967","967"
"1675","3.64639949798584","3.64639949798584","3.64639949798584","968","968","968"
"1677","3.633820056915283","3.633820056915283","3.633820056915283","969","969","969"
"1680","3.7337958812713623","3.7337958812713623","3.7337958812713623","970","970","970"
"1683","3.7715704441070557","3.7715704441070557","3.7715704441070557","975","975","975"
"1685","3.9368016719818115","3.9368016719818115","3.9368016719818115","976","976","976"
"1688","3.5043835639953613","3.5043835639953613","3.5043835639953613","977","977","977"
"1691","3.5208170413970947","3.5208170413970947","3.5208170413970947","978","978","978"
"1694","3.621558666229248","3.621558666229248","3.621558666229248","982","982","982"
"1696","3.4770102500915527","3.4770102500915527","3.4770102500915527","983","983","983"
"1699","3.4063637256622314","3.4063637256622314","3.4063637256622314","984","984","984"
"1702","3.5797321796417236","3.5797321796417236","3.5797321796417236","989","989","989"
"1705","3.5702719688415527","3.5702719688415527","3.5702719688415527","990","990","990"
"1707","3.845033645629883","3.845033645629883","3.845033645629883","991","991","991"
"1710","3.7107653617858887","3.7107653617858887","3.7107653617858887","992","992","992"
"1713","3.5950510501861572","3.5950510501861572","3.5950510501861572","996","996","996"
"1716","4.01082706451416","4.01082706451416","4.01082706451416","997","997","997"
"1718","3.531165599822998","3.531165599822998","3.531165599822998","998","998","998"
"1721","4.115878105163574","4.115878105163574","4.115878105163574","999","999","999"
"1724","3.745853900909424","3.745853900909424","3.745853900909424","1004","1004","1004"
"1726","3.486696481704712","3.486696481704712","3.486696481704712","1005","1005","1005"
"1729","3.654632806777954","3.654632806777954","3.654632806777954","1006","1006","1006"
"1735","3.5766518115997314","3.5766518115997314","3.5766518115997314","1012","1012","1012"
"1743","3.5614423751831055","3.5614423751831055","3.5614423751831055","1018","1018","1018"
"1746","3.349038600921631","3.349038600921631","3.349038600921631","1019","1019","1019"
"1748","3.391303062438965","3.391303062438965","3.391303062438965","1020","1020","1020"
"1751","3.643507957458496","3.643507957458496","3.643507957458496","1021","1021","1021"
"1754","3.342456340789795","3.342456340789795","3.342456340789795","1026","1026","1026"
"1757","3.5973920822143555","3.5973920822143555","3.5973920822143555","1027","1027","1027"
"1759","3.357557773590088","3.357557773590088","3.357557773590088","1028","1028","1028"
"1765","3.453138828277588","3.453138828277588","3.453138828277588","1033","1033","1033"
"1767","3.6993510723114014","3.6993510723114014","3.6993510723114014","1034","1034","1034"
"1770","3.506779670715332","3.506779670715332","3.506779670715332","1035","1035","1035"
"1773","3.6698126792907715","3.6698126792907715","3.6698126792907715","1040","1040","1040"
"1778","3.612809181213379","3.612809181213379","3.612809181213379","1042","1042","1042"
"1781","3.3546175956726074","3.3546175956726074","3.3546175956726074","1043","1043","1043"
"1784","3.7297451496124268","3.7297451496124268","3.7297451496124268","1048","1048","1048"
"1787","3.763727903366089","3.763727903366089","3.763727903366089","1049","1049","1049"
"1789","3.7730793952941895","3.7730793952941895","3.7730793952941895","1050","1050","1050"
"1792","3.5336179733276367","3.5336179733276367","3.5336179733276367","1054","1054","1054"
"1795","3.497561454772949","3.497561454772949","3.497561454772949","1055","1055","1055"
"1798","3.532834053039551","3.532834053039551","3.532834053039551","1056","1056","1056"
"1800","3.6195192337036133","3.6195192337036133","3.6195192337036133","1057","1057","1057"
"1803","3.464776039123535","3.464776039123535","3.464776039123535","1062","1062","1062"
"1806","3.5108695030212402","3.5108695030212402","3.5108695030212402","1063","1063","1063"
"1808","3.413666248321533","3.413666248321533","3.413666248321533","1064","1064","1064"
"1811","3.947711944580078","3.947711944580078","3.947711944580078","1065","1065","1065"
"1814","3.5820529460906982","3.5820529460906982","3.5820529460906982","1070","1070","1070"
"1817","3.567082166671753","3.567082166671753","3.567082166671753","1071","1071","1071"
"1819","3.5960333347320557","3.5960333347320557","3.5960333347320557","1072","1072","1072"
"1822","3.625805139541626","3.625805139541626","3.625805139541626","1076","1076","1076"
"1828","3.760415554046631","3.760415554046631","3.760415554046631","1078","1078","1078"
"1830","3.5506632328033447","3.5506632328033447","3.5506632328033447","1079","1079","1079"
"1836","3.555288791656494","3.555288791656494","3.555288791656494","1085","1085","1085"
"1841","4.039112091064453","4.039112091064453","4.039112091064453","1090","1090","1090"
"1844","3.3939666748046875","3.3939666748046875","3.3939666748046875","1091","1091","1091"
"1847","3.698118209838867","3.698118209838867","3.698118209838867","1092","1092","1092"
"1849","3.7555556297302246","3.7555556297302246","3.7555556297302246","1093","1093","1093"
"1852","3.488386631011963","3.488386631011963","3.488386631011963","1098","1098","1098"
"1855","3.4678800106048584","3.4678800106048584","3.4678800106048584","1099","1099","1099"
"1860","3.6670033931732178","3.6670033931732178","3.6670033931732178","1101","1101","1101"
"1863","3.518221378326416","3.518221378326416","3.518221378326416","1106","1106","1106"
"1866","3.5030202865600586","3.5030202865600586","3.5030202865600586","1107","1107","1107"
"1869","3.528472423553467","3.528472423553467","3.528472423553467","1108","1108","1108"
"1877","3.5804946422576904","3.5804946422576904","3.5804946422576904","1114","1114","1114"
"1882","3.5595996379852295","3.5595996379852295","3.5595996379852295","1120","1120","1120"
"1885","3.6901702880859375","3.6901702880859375","3.6901702880859375","1121","1121","1121"
"1888","3.4976119995117188","3.4976119995117188","3.4976119995117188","1122","1122","1122"
"1890","3.5419013500213623","3.5419013500213623","3.5419013500213623","1123","1123","1123"
"1893","3.4934470653533936","3.4934470653533936","3.4934470653533936","1127","1127","1127"
"1896","3.4875991344451904","3.4875991344451904","3.4875991344451904","1128","1128","1128"
"2032","3.6179158687591553","3.6179158687591553","3.6179158687591553","1136","1136","1136"
"2038","3.4128684997558594","3.4128684997558594","3.4128684997558594","1138","1138","1138"
"2046","3.1072564125061035","3.1072564125061035","3.1072564125061035","1144","1144","1144"
"2048","3.3440208435058594","3.3440208435058594","3.3440208435058594","1145","1145","1145"
"2051","3.1609861850738525","3.1609861850738525","3.1609861850738525","1146","1146","1146"
"2054","3.214298725128174","3.214298725128174","3.214298725128174","1151","1151","1151"
"2057","3.3381643295288086","3.3381643295288086","3.3381643295288086","1152","1152","1152"
"2059","3.9029932022094727","3.9029932022094727","3.9029932022094727","1153","1153","1153"
"2062","3.625166893005371","3.625166893005371","3.625166893005371","1158","1158","1158"
"2067","3.3832101821899414","3.3832101821899414","3.3832101821899414","1160","1160","1160"
"2070","3.721018075942993","3.721018075942993","3.721018075942993","1161","1161","1161"
"2073","3.3600502014160156","3.3600502014160156","3.3600502014160156","1165","1165","1165"
"2076","3.5649962425231934","3.5649962425231934","3.5649962425231934","1166","1166","1166"
"2078","3.4371275901794434","3.4371275901794434","3.4371275901794434","1167","1167","1167"
"2081","3.6173744201660156","3.6173744201660156","3.6173744201660156","1168","1168","1168"
"2084","3.6485276222229004","3.6485276222229004","3.6485276222229004","1173","1173","1173"
"2086","3.7227277755737305","3.7227277755737305","3.7227277755737305","1174","1174","1174"
"2089","3.322920322418213","3.322920322418213","3.322920322418213","1175","1175","1175"
"2092","3.505740165710449","3.505740165710449","3.505740165710449","1180","1180","1180"
"2095","3.6991167068481445","3.6991167068481445","3.6991167068481445","1181","1181","1181"
"2097","3.527702808380127","3.527702808380127","3.527702808380127","1182","1182","1182"
"2100","3.421226739883423","3.421226739883423","3.421226739883423","1183","1183","1183"
"2105","3.512106418609619","3.512106418609619","3.512106418609619","1188","1188","1188"
"2108","3.5186843872070312","3.5186843872070312","3.5186843872070312","1189","1189","1189"
"2111","3.544769763946533","3.544769763946533","3.544769763946533","1190","1190","1190"
"2114","3.6095166206359863","3.6095166206359863","3.6095166206359863","1195","1195","1195"
"2116","3.513184070587158","3.513184070587158","3.513184070587158","1196","1196","1196"
"2119","3.3702073097229004","3.3702073097229004","3.3702073097229004","1197","1197","1197"
"2124","3.402714967727661","3.402714967727661","3.402714967727661","1203","1203","1203"
"2127","3.606538772583008","3.606538772583008","3.606538772583008","1204","1204","1204"
"2130","3.6665821075439453","3.6665821075439453","3.6665821075439453","1205","1205","1205"
"2133","3.6486668586730957","3.6486668586730957","3.6486668586730957","1209","1209","1209"
"2135","3.5739400386810303","3.5739400386810303","3.5739400386810303","1210","1210","1210"
"2138","3.705703020095825","3.705703020095825","3.705703020095825","1211","1211","1211"
"2141","3.6285698413848877","3.6285698413848877","3.6285698413848877","1212","1212","1212"
